run_id,collection_date,env_biome,env_feature,env_material,geo_loc_name,host,lat_lon,misc_param,BioSampleModel,title,host_genotype,host_life_stage,isolation_source,plant_body_site,watering_regm,replicate,treatment
SRR5224948,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorgastrum nutans post-flowering Control Soil,PI434347,post-flowering,Sorghastrum nutans,Soil,Control,Biological Replicate 3,control
SRR5224947,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum laxiflorum post-flowering Drought Root,PI562254,post-flowering,Sorghum laxiflorum,Root,Drought,Biological Replicate 3,drought
SRR5224946,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum laxiflorum post-flowering Drought Rhizosphere,PI562254,post-flowering,Sorghum laxiflorum,Rhizosphere,Drought,Biological Replicate 3,drought
SRR5224945,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum laxiflorum post-flowering Drought Soil,PI562254,post-flowering,Sorghum laxiflorum,Soil,Drought,Biological Replicate 3,drought
SRR5224944,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum laxiflorum post-flowering Control Root,PI562254,post-flowering,Sorghum laxiflorum,Root,Control,Biological Replicate 3,control
SRR5224943,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum laxiflorum post-flowering Control Rhizosphere,PI562254,post-flowering,Sorghum laxiflorum,Rhizosphere,Control,Biological Replicate 3,control
SRR5224942,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum laxiflorum post-flowering Control Soil,PI562254,post-flowering,Sorghum laxiflorum,Soil,Control,Biological Replicate 3,control
SRR5224941,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Drought Root,GWH-7570,post-flowering,Triticum aestivum,Root,Drought,Biological Replicate 3,drought
SRR5224940,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Drought Rhizosphere,GWH-7570,post-flowering,Triticum aestivum,Rhizosphere,Drought,Biological Replicate 3,drought
SRR5224939,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Drought Soil,GWH-7570,post-flowering,Triticum aestivum,Soil,Drought,Biological Replicate 3,drought
SRR5224938,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Control Root,GWH-7570,post-flowering,Triticum aestivum,Root,Control,Biological Replicate 3,control
SRR5224937,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Control Rhizosphere,GWH-7570,post-flowering,Triticum aestivum,Rhizosphere,Control,Biological Replicate 3,control
SRR5224936,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Control Soil,GWH-7570,post-flowering,Triticum aestivum,Soil,Control,Biological Replicate 3,control
SRR5224935,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Avena sativa post-flowering Drought Root,PI652941,post-flowering,Avena sativa,Root,Drought,Biological Replicate 3,drought
SRR5224934,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Avena sativa post-flowering Drought Rhizosphere,PI652941,post-flowering,Avena sativa,Rhizosphere,Drought,Biological Replicate 3,drought
SRR5224933,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Avena sativa post-flowering Drought Soil,PI652941,post-flowering,Avena sativa,Soil,Drought,Biological Replicate 3,drought
SRR5224932,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Avena sativa post-flowering Control Root,PI652941,post-flowering,Avena sativa,Root,Control,Biological Replicate 3,control
SRR5224931,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Avena sativa post-flowering Control Rhizosphere,PI652941,post-flowering,Avena sativa,Rhizosphere,Control,Biological Replicate 3,control
SRR5224930,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Avena sativa post-flowering Control Soil,PI652941,post-flowering,Avena sativa,Soil,Control,Biological Replicate 3,control
SRR5224929,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Solanum lycopersicum post-flowering Drought Root,NA,post-flowering,Solanum lycopersicum,Root,Drought,Biological Replicate 3,drought
SRR5224928,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Solanum lycopersicum post-flowering Drought Rhizosphere,NA,post-flowering,Solanum lycopersicum,Rhizosphere,Drought,Biological Replicate 3,drought
SRR5224927,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Solanum lycopersicum post-flowering Drought Soil,NA,post-flowering,Solanum lycopersicum,Soil,Drought,Biological Replicate 3,drought
SRR5224926,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Solanum lycopersicum post-flowering Control Root,NA,post-flowering,Solanum lycopersicum,Root,Control,Biological Replicate 3,control
SRR5224925,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Solanum lycopersicum post-flowering Control Rhizosphere,NA,post-flowering,Solanum lycopersicum,Rhizosphere,Control,Biological Replicate 3,control
SRR5224924,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Solanum lycopersicum post-flowering Control Soil,NA,post-flowering,Solanum lycopersicum,Soil,Control,Biological Replicate 3,control
SRR5224923,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum turgidum post-flowering Drought Root,GHW-7550,post-flowering,Triticum turgidum,Root,Drought,Biological Replicate 3,drought
SRR5224922,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum turgidum post-flowering Drought Rhizosphere,GHW-7550,post-flowering,Triticum turgidum,Rhizosphere,Drought,Biological Replicate 3,drought
SRR5224921,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum turgidum post-flowering Drought Soil,GHW-7550,post-flowering,Triticum turgidum,Soil,Drought,Biological Replicate 3,drought
SRR5224920,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum turgidum post-flowering Control Root,GHW-7550,post-flowering,Triticum turgidum,Root,Control,Biological Replicate 3,control
SRR5224919,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum turgidum post-flowering Control Rhizosphere,GHW-7550,post-flowering,Triticum turgidum,Rhizosphere,Control,Biological Replicate 3,control
SRR5224918,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum turgidum post-flowering Control Soil,GHW-7550,post-flowering,Triticum turgidum,Soil,Control,Biological Replicate 3,control
SRR5224917,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Brachypodium distachyon post-flowering Drought Soil,PI321403,post-flowering,Brachypodium distachyon,Soil,Drought,Biological Replicate 3,drought
SRR5224916,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Brachypodium distachyon post-flowering Control Root,PI321403,post-flowering,Brachypodium distachyon,Root,Control,Biological Replicate 3,control
SRR5224915,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Brachypodium distachyon post-flowering Control Rhizosphere,PI321403,post-flowering,Brachypodium distachyon,Rhizosphere,Control,Biological Replicate 3,control
SRR5224914,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Brachypodium distachyon post-flowering Control Soil,PI321403,post-flowering,Brachypodium distachyon,Soil,Control,Biological Replicate 3,control
SRR5224913,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Drought Root,GH15-01,post-flowering,Triticum aestivum,Root,Drought,Biological Replicate 3,drought
SRR5224912,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Drought Rhizosphere,GH15-01,post-flowering,Triticum aestivum,Rhizosphere,Drought,Biological Replicate 3,drought
SRR5224911,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Drought Soil,GH15-01,post-flowering,Triticum aestivum,Soil,Drought,Biological Replicate 3,drought
SRR5224910,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Control Root,GH15-01,post-flowering,Triticum aestivum,Root,Control,Biological Replicate 3,control
SRR5224909,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Control Rhizosphere,GH15-01,post-flowering,Triticum aestivum,Rhizosphere,Control,Biological Replicate 3,control
SRR5224908,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Triticum aestivum post-flowering Control Soil,GH15-01,post-flowering,Triticum aestivum,Soil,Control,Biological Replicate 3,control
SRR5224907,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum bicolor  post-flowering Drought Root,PI656029,post-flowering,Sorghum bicolor,Root,Drought,Biological Replicate 3,drought
SRR5224906,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum bicolor  post-flowering Drought Rhizosphere,PI656029,post-flowering,Sorghum bicolor,Rhizosphere,Drought,Biological Replicate 3,drought
SRR5224905,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum bicolor  post-flowering Drought Soil,PI656029,post-flowering,Sorghum bicolor,Soil,Drought,Biological Replicate 3,drought
SRR5224904,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum bicolor  post-flowering Control Root,PI656029,post-flowering,Sorghum bicolor,Root,Control,Biological Replicate 3,control
SRR5224903,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum bicolor  post-flowering Control Rhizosphere,PI656029,post-flowering,Sorghum bicolor,Rhizosphere,Control,Biological Replicate 3,control
SRR5224902,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Sorghum bicolor  post-flowering Control Soil,PI656029,post-flowering,Sorghum bicolor,Soil,Control,Biological Replicate 3,control
SRR5224901,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Secale cereale post-flowering Drought Root,PI35153,post-flowering,Secale cereale,Root,Drought,Biological Replicate 3,drought
SRR5224900,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Secale cereale post-flowering Drought Rhizosphere,PI35153,post-flowering,Secale cereale,Rhizosphere,Drought,Biological Replicate 3,drought
SRR5224899,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Secale cereale post-flowering Drought Soil,PI35153,post-flowering,Secale cereale,Soil,Drought,Biological Replicate 3,drought
SRR5224898,2015-09-29,Agricultural field,field,soil,"USA:California,Albany",not applicable,37.53 N 122.18 W,,MIGS/MIMS/MIMARKS.plant-associated,16S rRNA Amplicon Sequencing of Plant Associated microbiomes:   Bothriochloa bladhii post-flowering Control Root,PI300848,post-flowering,Bothriochloa bladhii,Root,Control,Biological Replicate 3,control
